map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1174	g1174	Pv-1174	4	4	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2480	g2480	Pv-2480R	4	4	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2383	g2383	Pv-2383F	4	11	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1190	g1190	Pv-1190	11	11	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1757	g1757	Pv-1757	13	13	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1488	g1488	Pv-1488	13	19	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1837	g1837	Pv-1837	13	19	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1280	g1280	Pv-1280	19	19	SNAP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1818	g1818	Pv-1818	27	27	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2208	g2208	Pv-2208	29	29	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2439	g2439	Pv-2439F,Pv-2439R	33	33	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1998	g1998	Pv-1998	33	37	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_Bng94	Bng94		37	37	RFLP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2192	g2192	Pv-2192	38	38	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_P2062	P2062		43	43	RFLP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_DROF7a	DROF7a		43	52	RAPD			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g861	g861	Pv-861	52	52	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2435	g2435	Pv-2435F	64	64	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1249	g1249	Pv-1249	64	69	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1159	g1159	Pv-1159	69	69	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1748	g1748	Pv-1748	74	74	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1852	g1852	Pv-1852	82	82	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1361	g1361	Pv-1361	85	85	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2329	g2329	Pv-2329R	90	90	dCAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_DROC11b	DROC11b		92	92	RAPD			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_D1086	D1086		97	97	RFLP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1192	g1192	Pv-1192	101	101	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g471	g471	Pv-471	105	105	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_Bmd12	Bmd12		106	106	SSR			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g139	g139	Pv-139	107	107	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g739	g739	Pv-739	108	108	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_DROD3b	DROD3b		108	111	RAPD			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1436	g1436	Pv-TC1436	111	111	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g1639	g1639	Pv-1639	113	113	SNAP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_V-D12S	V-D12S		113	115	STS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_BM137	BM137		115	115	SSR			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_BM158	BM158		115	115	SSR			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_AGT1	AGT1		116	116	SNP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2551	g2551	Pv-2551F,Pv-2551R	119	119	size-indel			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2538	g2538	Pv-2538R	119	130	CAPS			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_D0096	D0096		119	130	RFLP			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_g2553	g2553	Pv-2553	119	130	size-indel			0	
PvMcCleanNDSU2007_6	6	0	130	PvMcCleanNDSU2007_6_DROJ9c	DROJ9c		130	130	RAPD			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g503	g503	Pv-503	0	0	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g134	g134	Pv-134	0	10	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_ChI	ChI		0	10	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Bng191	Bng191		0	10	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_CHI-INT3	CHI-INT3		10	10	size-indel			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2298	g2298	Pv-2298	20	20	SSR			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1719	g1719	Pv-1719	20	25	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_DROF1b	DROF1b		25	25	RAPD			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Bng199	Bng199		28	28	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1615	g1615	Pv-1615	31	31	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g501	g501	Pv-501	34	34	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2129	g2129	Pv-2129	38	38	SNAP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Bng060	Bng060		38	44	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Phs	Phs		44	44	Protein			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_D1861	D1861		44	57	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1233	g1233	Pv-1233	57	57	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2531	g2531	Pv-2531	57	63	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_P1090	P1090		57	63	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g366	g366	Pv-366	63	63	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1378	g1378	Pv-1378	65	65	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g487	g487	Pv-487	66	66	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Bng204	Bng204		70	70	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_D0190	D0190		73	73	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g415	g415	Pv-415	73	73	SSR			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_BM046	BM046		73	73	SSR			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_BM210	BM210		73	73	SSR			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2416	g2416	Pv-2416F,Pv-2416R	74	74	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_P-U3	P-U3		78	92	RAPD			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1175	g1175	Pv-1175	92	92	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2459	g2459	Pv-2459	103	103	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_A02P1114	A02P1114		113	113	AFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1065	g1065	Pv-1065	113	122	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1853	g1853	Pv-1853	113	122	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1357	g1357	Pv-1357	113	122	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1380	g1380	Pv-1380	122	122	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_D1107	D1107		124	124	RFLP			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g290	g290	Pv-290	125	125	dCAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1947	g1947	Pv-1947	125	125	size-indel			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_Bmd40	Bmd40		131	131	SSR			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g1466	g1466	Pv-1466	133	133	CAPS			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_DROU10	DROU10		155	155	RAPD			0	
PvMcCleanNDSU2007_7	7	0	156	PvMcCleanNDSU2007_7_g2357	g2357	Pv-2357R	155	156	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1539	g1539	Pv-TC1539	85	85	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_DROD3c	DROD3c		0	0	RAPD			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g440	g440	Pv-440	86	86	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_Bng205	Bng205		86	86	RFLP			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_D1505	D1505		86	87	RFLP			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1758	g1758	Pv-1758	87	87	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2514	g2514	Pv-2514F,Pv-2514R	91	91	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g140	g140	Pv-140	100	100	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_DROS3a	DROS3a		100	121	RAPD			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_DROC18b	DROC18b		121	121	RAPD			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_DROAD19b	DROAD19b		121	134	RAPD			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g580	g580	Pv-580	134	134	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1084	g1084	Pv-1084	16	16	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1588	g1588	Pv-1588	16	19	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1786	g1786	Pv-1786	19	19	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2311	g2311	Pv-2311	28	28	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g135	g135	Pv-135	30	30	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g89	g89	Pv-89	30	34	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2393	g2393	Pv-2393	34	34	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1879	g1879	Pv-1879	39	39	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1119	g1119	Pv-1119	46	46	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_Gy-W17S	Gy-W17S		47	47	STS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_A1CAO	A1CAO		140	140	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1181	g1181	Pv-1181	148	148	SNAP			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2264	g2264	Pv-2264F	148	166	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1713	g1713	Pv-1713	166	166	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1858	g1858	Pv-1858	168	168	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2358	g2358	Pv-2358	176	176	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2151	g2151	Pv-2151	177	177	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2316	g2316	Pv-2316	180	180	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g796	g796	Pv-796	182	182	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_Bng73	Bng73		187	187	RFLP			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2567	g2567	Pv-2567F	48	48	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_J1kscar	J1kscar		54	54	SCAR			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g696	g696	Pv-696	64	64	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2561	g2561	Pv-2561R	64	64	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2462	g2462	Pv-2462R	64	68	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g131	g131	Pv-131	68	68	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g549	g549	Pv-549	71	71	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1031	g1031	Pv-1031	75	75	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g1990	g1990	Pv-1990	78	78	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g776	g776	Pv-776	83	83	dCAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2061	g2061	Pv-2061	189	189	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_D1055	D1055		189	208	RFLP			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2413	g2413	Pv-2413R	208	208	size-indel			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_BM211	BM211		208	209	SSR			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_C-AP2S	C-AP2S		83	83	STS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_g2545	g2545	Pv-2545F,Pv-2545R	83	85	CAPS			0	
PvMcCleanNDSU2007_8	8	0	209	PvMcCleanNDSU2007_8_D1468	D1468		83	85	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_Gluc	Gluc		0	0	SCAR			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2398	g2398	Pv-2398F,Pv-2398R	5	5	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g860	g860	Pv-860	5	5	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g385	g385	Pv-385	5	5	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g195	g195	Pv-195	5	16	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2209	g2209	Pv-2209	5	16	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2335	g2335	Pv-2335	5	16	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_FVE	FVE		16	16	allele-indel			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1379	g1379	Pv-1379	16	28	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g634	g634	Pv-634	28	28	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1671	g1671	Pv-1671	28	52	allele-indel			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2510	g2510	Pv-2510F,Pv-2510R	52	52	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1126	g1126	Pv-1126	58	58	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_BM202	BM202		58	58	SSR			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1206	g1206	Pv-1206	60	60	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2516	g2516	Pv-2516F,Pv-2516R	63	63	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2613	g2613	Pv-2613	63	64	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g708	g708	Pv-708	64	64	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_Bng228	Bng228		67	67	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_Bng102	Bng102		68	68	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g792	g792	Pv-792	70	70	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2272	g2272	Pv-2272F,Pv-2272R	70	77	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g732	g732	Pv-732	77	77	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1107	g1107	Pv-1107	82	82	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g993	g993	Pv-993	84	84	size-indel			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2498	g2498	Pv-2498R	87	87	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1884	g1884	Pv-1884	93	93	SNAP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2178	g2178	Pv-2178	100	100	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_T-M19	T-M19		107	107	RAPD			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g544	g544	Pv-544	112	112	CAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g791	g791	Pv-791	112	120	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_D1096	D1096		112	120	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g2584	g2584	Pv-2584	120	120	dCAPS			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_D1338-2	D1338-2		120	121	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_D1831	D1831		120	121	RFLP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_g1286	g1286	Pv-1286	120	121	SNAP			0	
PvMcCleanNDSU2007_9	9	0	121	PvMcCleanNDSU2007_9_BM184	BM184		120	121	SSR			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2221	g2221	Pv-2221	0	0	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_DROE9c	DROE9c		6	6	RAPD			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_Bng200	Bng200		8	8	RFLP			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2521	g2521	Pv-2521	13	13	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_DROE9a	DROE9a		15	15	RAPD			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1320	g1320	Pv-1320	21	21	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1029	g1029	Pv-1029	21	29	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_ANA-M09	ANA-M09		21	29	RAPD			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_BIP-J17S	BIP-J17S		21	29	STS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1383	g1383	Pv-1383	29	29	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1994	g1994	Pv-1994	42	42	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_Bng68	Bng68		42	42	RFLP			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_D1580	D1580		47	47	RFLP			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_L-L4S	L-L4S		56	56	STS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2600	g2600	Pv-2600	59	59	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2560	g2560	Pv-2560R	64	64	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2268	g2268	Pv-2268	66	66	size-indel			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_Bmd42	Bmd42		66	66	SSR			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1724	g1724	Pv-1724	66	72	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2418	g2418	Pv-2418F,Pv-2418R	72	72	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1341	g1341	Pv-1341	80	80	size-indel			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2260	g2260	Pv-2260	84	84	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1661	g1661	Pv-1661	87	87	dCAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_DROF1a	DROF1a		87	97	RAPD			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_BM212	BM212		97	97	SSR			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g1643	g1643	Pv-1643	97	98	CAPS			0	
PvMcCleanNDSU2007_10	10	0	98	PvMcCleanNDSU2007_10_g2331	g2331	Pv-2331	97	98	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_D1228	D1228		0	0	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_D1308	D1308		0	34	RFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_A02P115	A02P115		34	34	AFLP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g811	g811	Pv-811	41	41	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g785	g785	Pv-785	44	44	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g2273	g2273	Pv-2273,Pv-2273R	48	48	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1731	g1731	Pv-1731	55	55	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1932	g1932	Pv-1932	58	58	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1415	g1415	Pv-1415	58	63	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1215	g1215	Pv-1215	60	61	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g2307	g2307	Pv-2307	63	63	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g2285	g2285	Pv-2285	70	70	SNAP			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1438	g1438	Pv-1438	70	74	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g835	g835	Pv-835	74	74	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_DRON9b	DRON9b		77	77	RAPD			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1510	g1510	Pv-1510	78	78	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g2527	g2527	Pv-2527	78	78	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1168	g1168	Pv-1168	78	78	dCAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_g1489	g1489	Pv-1489	78	80	CAPS			0	
PvMcCleanNDSU2007_11	11	0	135	PvMcCleanNDSU2007_11_DROJ9a	DROJ9a		80	80	RAPD			0	
