map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	feature_dbxref_name	feature_dbxref_url	is_landmark	feature_attributes
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896491	Pv_TOG896491	TOG896491	25.7	25.7	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG898441	Pv_TOG898441	TOG898441	24.9	24.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG901700	Pv_TOG901700	TOG901700	24.9	24.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894055	Pv_TOG894055	TOG894055	24.9	24.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG910860	Pv_TOG910860	TOG910860	22.5	22.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG901734	Pv_TOG901734	TOG901734	22.5	22.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG918299	Pv_TOG918299	TOG918299	22.5	22.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897269	Pv_TOG897269	TOG897269	20.9	20.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG894052	Pv_TOG894052	TOG894052	20.9	20.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG906318	Pv_TOG906318	TOG906318	20.9	20.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896967	Pv_TOG896967	TOG896967	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897646	Pv_TOG897646	TOG897646	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG948068	Pv_TOG948068	TOG948068	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG910602	Pv_TOG910602	TOG910602	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896306	Pv_TOG896306	TOG896306	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG900450	Pv_TOG900450	TOG900450	12.9	12.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG902870	Pv_TOG902870	TOG902870	11.3	11.3	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897198	Pv_TOG897198	TOG897198	10.5	10.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG907096	Pv_TOG907096	TOG907096	10.5	10.5	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG896745	Pv_TOG896745	TOG896745	8.9	8.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG902902	Pv_TOG902902	TOG902902	8.9	8.9	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG924576	Pv_TOG924576	TOG924576	5.6	5.6	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG895876	Pv_TOG895876	TOG895876	4	4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG902716	Pv_TOG902716	TOG902716	4	4	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG900268	Pv_TOG900268	TOG900268	3.2	3.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897513	Pv_TOG897513	TOG897513	3.2	3.2	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897362	Pv_TOG897362	TOG897362	1.6	1.6	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG934079	Pv_TOG934079	TOG934079	1.6	1.6	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG911890	Pv_TOG911890	TOG911890	0	0	SNP			0	
PvCookUCDavis2009_PvLG11	PvLG11	0	74.9	PvCookUCDavis2009_PvLG11_Pv_TOG897188	Pv_TOG897188	TOG897188	0	0	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG897466	Pv_TOG897466	TOG897466	0	0	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG947627	Pv_TOG947627	TOG947627	9.2	9.2	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG898468	Pv_TOG898468	TOG898468	9.2	9.2	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG902834	Pv_TOG902834	TOG902834	17.5	17.5	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG901770	Pv_TOG901770	TOG901770	17.5	17.5	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG948168	Pv_TOG948168	TOG948168	19.1	19.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG894056	Pv_TOG894056	TOG894056	19.1	19.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG920339	Pv_TOG920339	TOG920339	19.1	19.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG896504	Pv_TOG896504	TOG896504	19.1	19.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG900848	Pv_TOG900848	TOG900848	22.4	22.4	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG903872	Pv_TOG903872	TOG903872	24.8	24.8	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG894060	Pv_TOG894060	TOG894060	30	30	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG907046	Pv_TOG907046	TOG907046	30	30	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG896852	Pv_TOG896852	TOG896852	39.4	39.4	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG910212	Pv_TOG910212	TOG910212	39.4	39.4	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG902069	Pv_TOG902069	TOG902069	41	41	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG896701	Pv_TOG896701	TOG896701	44.2	44.2	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG905494	Pv_TOG905494	TOG905494	44.2	44.2	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG907127	Pv_TOG907127	TOG907127	45	45	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG898135	Pv_TOG898135	TOG898135	47.4	47.4	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG897171	Pv_TOG897171	TOG897171	57.5	57.5	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG904927	Pv_TOG904927	TOG904927	57.5	57.5	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG901238	Pv_TOG901238	TOG901238	59.1	59.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG961599	Pv_TOG961599	TOG961599	59.1	59.1	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG900784	Pv_TOG900784	TOG900784	60.7	60.7	SNP			0	
PvCookUCDavis2009_PvLG02	PvLG02	0	61.5	PvCookUCDavis2009_PvLG02_Pv_TOG916065	Pv_TOG916065	TOG916065	61.5	61.5	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG898463	Pv_TOG898463	TOG898463	0	0	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG929402	Pv_TOG929402	TOG929402	3.2	3.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG899411	Pv_TOG899411	TOG899411	3.2	3.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG898284	Pv_TOG898284	TOG898284	4	4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG902802	Pv_TOG902802	TOG902802	4	4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG910732	Pv_TOG910732	TOG910732	4	4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG909801	Pv_TOG909801	TOG909801	12	12	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG923111	Pv_TOG923111	TOG923111	16.1	16.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901841	Pv_TOG901841	TOG901841	16.1	16.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG918275	Pv_TOG918275	TOG918275	16.1	16.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG899518	Pv_TOG899518	TOG899518	19.3	19.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG916106	Pv_TOG916106	TOG916106	20.9	20.9	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894864	Pv_TOG894864	TOG894864	20.9	20.9	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894844	Pv_TOG894844	TOG894844	23.3	23.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG905123	Pv_TOG905123	TOG905123	23.3	23.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG925468	Pv_TOG925468	TOG925468	28.4	28.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG900241	Pv_TOG900241	TOG900241	28.4	28.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG908913	Pv_TOG908913	TOG908913	28.4	28.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896390	Pv_TOG896390	TOG896390	30.8	30.8	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG943467	Pv_TOG943467	TOG943467	30.8	30.8	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896933	Pv_TOG896933	TOG896933	32.4	32.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901032	Pv_TOG901032	TOG901032	32.4	32.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896609	Pv_TOG896609	TOG896609	33.2	33.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG899076	Pv_TOG899076	TOG899076	33.2	33.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894596	Pv_TOG894596	TOG894596	33.2	33.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG900221	Pv_TOG900221	TOG900221	34.8	34.8	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG895163	Pv_TOG895163	TOG895163	36.4	36.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG903842	Pv_TOG903842	TOG903842	38	38	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG912558	Pv_TOG912558	TOG912558	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG905371	Pv_TOG905371	TOG905371	39.6	39.6	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG899072	Pv_TOG899072	TOG899072	40.4	40.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG919004	Pv_TOG919004	TOG919004	40.4	40.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG935639	Pv_TOG935639	TOG935639	40.4	40.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894196	Pv_TOG894196	TOG894196	41.2	41.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG899716	Pv_TOG899716	TOG899716	41.2	41.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG929136	Pv_TOG929136	TOG929136	41.2	41.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901908	Pv_TOG901908	TOG901908	41.2	41.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901037	Pv_TOG901037	TOG901037	41.2	41.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG895572	Pv_TOG895572	TOG895572	47.3	47.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901547	Pv_TOG901547	TOG901547	49.7	49.7	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG900342	Pv_TOG900342	TOG900342	48.1	48.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG913005	Pv_TOG913005	TOG913005	48.9	48.9	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG903712	Pv_TOG903712	TOG903712	48.9	48.9	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG906797	Pv_TOG906797	TOG906797	51.3	51.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG946813	Pv_TOG946813	TOG946813	51.3	51.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896873	Pv_TOG896873	TOG896873	51.3	51.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894987	Pv_TOG894987	TOG894987	52.1	52.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG930271	Pv_TOG930271	TOG930271	55.4	55.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG895367	Pv_TOG895367	TOG895367	56.2	56.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG918556	Pv_TOG918556	TOG918556	56.2	56.2	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG897032	Pv_TOG897032	TOG897032	59.5	59.5	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG901675	Pv_TOG901675	TOG901675	60.3	60.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG900261	Pv_TOG900261	TOG900261	60.3	60.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG905443	Pv_TOG905443	TOG905443	60.3	60.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG898231	Pv_TOG898231	TOG898231	68.4	68.4	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG935618	Pv_TOG935618	TOG935618	75.3	75.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG908720	Pv_TOG908720	TOG908720	75.3	75.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG897618	Pv_TOG897618	TOG897618	76.9	76.9	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG897621	Pv_TOG897621	TOG897621	78.5	78.5	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG911121	Pv_TOG911121	TOG911121	80.1	80.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG927660	Pv_TOG927660	TOG927660	80.1	80.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG897306	Pv_TOG897306	TOG897306	81.7	81.7	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG913272	Pv_TOG913272	TOG913272	83.3	83.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG907078	Pv_TOG907078	TOG907078	83.3	83.3	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896168	Pv_TOG896168	TOG896168	84.1	84.1	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896276	Pv_TOG896276	TOG896276	91	91	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG894712	Pv_TOG894712	TOG894712	91	91	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG895984	Pv_TOG895984	TOG895984	91	91	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG896371	Pv_TOG896371	TOG896371	96	96	SNP			0	
PvCookUCDavis2009_PvLG03	PvLG03	0	96	PvCookUCDavis2009_PvLG03_Pv_TOG935699	Pv_TOG935699	TOG935699	96	96	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG906969	Pv_TOG906969	TOG906969	0	0	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897619	Pv_TOG897619	TOG897619	0	0	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG894044	Pv_TOG894044	TOG894044	0	0	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897516	Pv_TOG897516	TOG897516	5	5	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG905638	Pv_TOG905638	TOG905638	8.3	8.3	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG903898	Pv_TOG903898	TOG903898	9.1	9.1	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG898584	Pv_TOG898584	TOG898584	11.5	11.5	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG901225	Pv_TOG901225	TOG901225	16.6	16.6	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG901772	Pv_TOG901772	TOG901772	17.4	17.4	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG898302	Pv_TOG898302	TOG898302	22.5	22.5	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG894885	Pv_TOG894885	TOG894885	24.9	24.9	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG929271	Pv_TOG929271	TOG929271	31	31	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG896943	Pv_TOG896943	TOG896943	36.1	36.1	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG898018	Pv_TOG898018	TOG898018	36.1	36.1	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG902999	Pv_TOG902999	TOG902999	37.7	37.7	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG902063	Pv_TOG902063	TOG902063	37.7	37.7	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897956	Pv_TOG897956	TOG897956	39.3	39.3	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG896234	Pv_TOG896234	TOG896234	39.3	39.3	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG899661	Pv_TOG899661	TOG899661	39.3	39.3	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG928843	Pv_TOG928843	TOG928843	39.3	39.3	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG933812	Pv_TOG933812	TOG933812	40.9	40.9	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897999	Pv_TOG897999	TOG897999	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897346	Pv_TOG897346	TOG897346	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG928182	Pv_TOG928182	TOG928182	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG903324	Pv_TOG903324	TOG903324	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG919131	Pv_TOG919131	TOG919131	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG896907	Pv_TOG896907	TOG896907	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG896190	Pv_TOG896190	TOG896190	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG897132	Pv_TOG897132	TOG897132	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG901840	Pv_TOG901840	TOG901840	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG906886	Pv_TOG906886	TOG906886	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG896498	Pv_TOG896498	TOG896498	42.8	42.8	SNP			0	
PvCookUCDavis2009_PvLG04	PvLG04	0	103.4	PvCookUCDavis2009_PvLG04_Pv_TOG935004	Pv_TOG935004	TOG935004	42.8	42.8	SNP			0	
